StudentID,Name,Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,FinalGrade,Study Hours
8685.0,Steven Crawford,1.0,0.8399999999999999,0.3181818181818182,1.0,0.3333333333333333,0.5,A,0.92
2029.0,George Cannon,0.0,0.5999999999999996,0.6363636363636364,0.5,0.3333333333333333,0.0,B,0.79
9576.0,Stephanie Lawrence,1.0,0.7999999999999998,0.1818181818181817,0.5,0.6666666666666666,0.0,B,0.51
6447.0,Adam Blackwell,0.0,0.5999999999999996,1.0,0.5,0.3333333333333333,0.0,B,0.92
8840.0,Andrew Owens,0.0,0.3199999999999998,0.5454545454545455,1.0,0.3333333333333333,0.5,A,0.52
6170.0,John Sexton,1.0,0.48,0.0,0.5,0.3333333333333333,0.5,A,0.88
4060.0,Leon Nguyen,1.0,0.5999999999999996,1.0,0.5,0.6666666666666666,1.0,C,0.54
9937.0,John White,1.0,1.0,0.5454545454545455,1.0,0.3333333333333333,0.0,A,0.65
3730.0,Justin Martinez,1.0,1.0,0.409090909090909,1.0,0.3333333333333333,0.0,C,0.64
3068.0,Jacob Murray,0.0,0.8799999999999999,1.0,1.0,0.0,0.0,A,0.8
7077.0,Anthony Green,1.0,0.5999999999999996,0.5454545454545455,1.0,0.0,0.0,A,0.7
8311.0,Michael Smith,0.0,0.8399999999999999,0.4545454545454546,1.0,1.0,1.0,B,0.93
8292.0,William Hogan,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,A,0.95
3114.0,Keith Wu,1.0,0.48,0.3181818181818182,1.0,0.6666666666666666,1.0,A,0.5800000000000001
9234.0,Ronald Stewart,0.0,0.8399999999999999,0.6363636363636364,0.5,0.0,0.0,A,0.8600000000000001
1674.0,Ronald Schmidt,0.0,0.7999999999999998,0.3181818181818182,1.0,0.6666666666666666,0.0,A,0.88
9159.0,Courtney Bradley,1.0,0.7199999999999998,0.409090909090909,1.0,0.0,0.5,A,0.54
8202.0,Deanna Gonzalez,1.0,0.5999999999999996,0.409090909090909,1.0,0.3333333333333333,0.0,B,0.66
6658.0,Darrell Adams,1.0,0.3199999999999998,1.0,0.5,0.6666666666666666,1.0,A,0.62
8366.0,Michael Mata,0.0,0.3199999999999998,0.5454545454545455,1.0,0.6666666666666666,0.5,A,0.71
5681.0,Jill Williams,0.0,0.7999999999999998,0.0,0.5,0.6666666666666666,0.0,A,0.88
7563.0,Julia Russell,0.0,0.8399999999999999,0.1818181818181817,1.0,0.3333333333333333,0.0,A,0.54
4261.0,Tonya Thompson,1.0,0.48,0.3181818181818182,1.0,0.3333333333333333,1.0,A,0.9
1436.0,Elizabeth Andersen,1.0,0.7199999999999998,0.6363636363636364,1.0,1.0,0.0,A,0.79
4340.0,Christopher Jones,1.0,0.48,0.6363636363636364,1.0,0.3333333333333333,0.0,B,0.76
8932.0,Alexis Bates,0.0,0.8799999999999999,0.4545454545454546,0.5,0.6666666666666666,1.0,A,0.89
7464.0,Omar Gonzalez,1.0,0.3199999999999998,0.4545454545454546,1.0,0.6666666666666666,0.0,A,0.67
8849.0,Melissa Perry,0.0,0.8799999999999999,0.1818181818181817,1.0,0.6666666666666666,0.0,A,0.57
4972.0,Dawn Torres,0.0,0.48,0.7727272727272728,1.0,0.3333333333333333,1.0,C,0.67
5676.0,Anna Rollins MD,0.0,0.7999999999999998,0.6363636363636364,1.0,0.6666666666666666,0.0,A,0.96
3880.0,Timothy Barrera,0.0,0.0,0.409090909090909,0.5,0.6666666666666666,1.0,A,0.65
6489.0,Susan Morris,1.0,0.5999999999999996,0.1818181818181817,0.5,0.3333333333333333,1.0,B,0.73
3875.0,Kristy Rhodes,1.0,0.0,0.1818181818181817,1.0,0.6666666666666666,0.5,A,0.59
7813.0,Mrs. Kathy Woodward,1.0,0.48,0.7727272727272728,1.0,1.0,1.0,B,0.72
2279.0,Alexis Horn,0.0,0.5999999999999996,0.1818181818181817,0.5,1.0,0.0,B,0.57
2904.0,Shannon Harris DDS,0.0,0.8399999999999999,0.409090909090909,1.0,0.6666666666666666,0.5,A,0.73
8484.0,Alicia Ortiz,0.0,0.48,0.409090909090909,1.0,0.3333333333333333,0.5,A,0.0
1372.0,Gina Palmer,1.0,0.5999999999999996,0.1818181818181817,0.0,0.6666666666666666,0.5,A,0.62
8314.0,David Anderson,0.0,0.8799999999999999,0.3181818181818182,0.0,0.3333333333333333,1.0,B,0.61
4948.0,Kathy Sandoval,0.0,0.7199999999999998,0.0909090909090909,1.0,0.3333333333333333,0.0,C,0.98
7363.0,Michael Webb,0.0,0.7199999999999998,0.7727272727272728,1.0,0.6666666666666666,0.5,A,0.55
1844.0,Ronnie Taylor,1.0,0.0,0.6363636363636364,1.0,0.3333333333333333,1.0,A,0.9
8854.0,Matthew Miller,0.0,1.0,0.4545454545454546,1.0,1.0,1.0,A,0.8700000000000001
4974.0,Shelly Hurley,0.0,0.0,0.7727272727272728,0.5,0.3333333333333333,0.5,C,0.73
6053.0,Mr. Martin Dominguez MD,1.0,1.0,0.1818181818181817,1.0,0.3333333333333333,1.0,A,0.88
5836.0,Anthony Smith,0.0,0.8799999999999999,1.0,1.0,0.0,0.0,A,0.75
5216.0,John Lopez,1.0,0.5999999999999996,0.409090909090909,0.5,0.3333333333333333,1.0,B,0.8600000000000001
9882.0,Nathan Rodgers,0.0,0.48,0.3181818181818182,1.0,0.3333333333333333,1.0,C,0.57
2113.0,Martin Walker,0.0,0.5999999999999996,0.7727272727272728,0.5,0.3333333333333333,0.5,A,0.81
8993.0,Jesus Wood,0.0,0.5999999999999996,0.1818181818181817,0.5,0.0,1.0,A,0.76
1280.0,Kelly Bell,1.0,0.3199999999999998,0.5454545454545455,1.0,0.6666666666666666,1.0,A,0.6
6807.0,Kathryn Randall,1.0,0.0,0.5454545454545455,1.0,0.0,0.5,A,0.62
5914.0,Sarah Norris,0.0,0.5999999999999996,0.5454545454545455,0.0,0.0,0.5,B,0.74
8790.0,William Wade,1.0,0.5999999999999996,0.5454545454545455,1.0,0.6666666666666666,0.0,A,0.59
7288.0,Teresa Sanders,0.0,0.7999999999999998,0.1818181818181817,1.0,0.3333333333333333,1.0,C,0.62
7499.0,Richard Oneal,1.0,0.5999999999999996,0.4545454545454546,1.0,0.3333333333333333,1.0,A,0.78
4043.0,Christine Cooper,1.0,0.7999999999999998,0.6363636363636364,1.0,1.0,0.0,A,0.54
2674.0,Loretta Gonzalez,0.0,0.7999999999999998,0.0909090909090909,0.0,0.3333333333333333,0.0,B,0.76
2468.0,Douglas Ingram,1.0,0.48,0.5454545454545455,1.0,1.0,0.5,C,0.51
2387.0,Randy Anderson,0.0,0.8399999999999999,0.1818181818181817,0.5,0.0,1.0,B,0.63
3390.0,Donna Shaw,0.0,0.3199999999999998,0.0,1.0,0.0,0.5,A,0.89
7224.0,Taylor Acosta,1.0,0.5999999999999996,1.0,0.0,1.0,1.0,A,0.66
8848.0,Danielle Scott,1.0,0.3199999999999998,0.0,1.0,0.6666666666666666,0.0,A,0.98
6339.0,Melissa Aguirre,1.0,0.7199999999999998,0.0,1.0,0.6666666666666666,0.0,A,0.8
5139.0,Kimberly Lambert,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,A,0.79
9907.0,Rebecca Mendoza DDS,0.0,1.0,0.1818181818181817,1.0,0.6666666666666666,1.0,A,0.8300000000000001
1725.0,Michael Anderson,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,A,0.61
8303.0,Hannah Gentry,1.0,0.0,0.409090909090909,1.0,0.6666666666666666,1.0,A,1.0
5840.0,Patrick Reed,1.0,0.7999999999999998,0.5454545454545455,0.5,0.3333333333333333,0.5,A,0.73
1370.0,Thomas Lee,1.0,0.7999999999999998,0.0909090909090909,1.0,0.6666666666666666,1.0,B,0.5800000000000001
8037.0,Michael Martinez,1.0,0.5999999999999996,0.7727272727272728,1.0,0.6666666666666666,0.0,A,0.79
7367.0,Sean Hull,1.0,0.8399999999999999,0.5454545454545455,1.0,0.3333333333333333,0.5,A,0.59
2388.0,Sarah Welch,0.0,1.0,0.5454545454545455,1.0,0.6666666666666666,1.0,B,0.69
7852.0,Mr. Stephen Gilmore,0.0,0.8399999999999999,0.0,0.0,0.0,0.5,B,0.8500000000000001
8939.0,Joshua Kane,0.0,0.8799999999999999,0.0,0.5,0.6666666666666666,0.0,A,0.7
8272.0,Anthony Wright,1.0,0.3199999999999998,0.5454545454545455,1.0,0.3333333333333333,1.0,A,0.52
3755.0,Nathaniel Lopez,1.0,0.8399999999999999,0.409090909090909,0.5,0.6666666666666666,1.0,A,0.56
9880.0,Darlene Fletcher,0.0,0.5999999999999996,0.1818181818181817,1.0,0.0,1.0,A,0.65
5305.0,Christopher Moore,1.0,0.7999999999999998,0.409090909090909,1.0,1.0,1.0,A,0.8400000000000001
1971.0,Michael Gomez,1.0,0.3199999999999998,0.0909090909090909,1.0,0.0,0.0,A,0.91
9019.0,Caleb Serrano,0.0,0.8399999999999999,0.4545454545454546,0.0,0.0,0.5,A,0.8200000000000001
7600.0,William Carlson,1.0,1.0,0.409090909090909,1.0,0.3333333333333333,0.0,A,0.93
8511.0,Timothy Pruitt,1.0,0.7999999999999998,0.1818181818181817,0.0,1.0,0.5,A,0.75
6533.0,Mario Johnston,0.0,0.8399999999999999,0.409090909090909,1.0,0.3333333333333333,1.0,A,0.81
3035.0,Rebecca Kim,0.0,0.5999999999999996,0.409090909090909,1.0,0.0,1.0,B,0.94
5489.0,Joyce Williams,0.0,1.0,0.4545454545454546,1.0,0.3333333333333333,0.0,B,0.53
3688.0,Patricia Williams,1.0,1.0,0.7727272727272728,0.5,0.0,0.0,A,0.93
3293.0,Michael Payne,0.0,0.8399999999999999,0.0,1.0,0.0,0.5,B,0.62
5065.0,Brooke Friedman,1.0,0.5999999999999996,0.4545454545454546,1.0,0.6666666666666666,0.0,B,0.59
1894.0,Daniel Mathis,0.0,0.5999999999999996,0.0,1.0,1.0,0.5,A,0.54
1273.0,Kimberly Randolph,0.0,0.5999999999999996,0.4545454545454546,1.0,0.3333333333333333,1.0,C,0.75
7939.0,Jack Simmons,1.0,0.7999999999999998,0.1818181818181817,0.5,1.0,1.0,A,0.54
3545.0,Daniel Mendez,1.0,0.0,0.6363636363636364,1.0,0.6666666666666666,0.0,C,0.8600000000000001
5005.0,Travis Lawson,0.0,0.0,0.5454545454545455,1.0,1.0,0.0,A,0.65
3735.0,Shawn Galloway,1.0,0.3199999999999998,0.4545454545454546,1.0,0.3333333333333333,0.5,C,0.64
2262.0,Thomas Barnes,1.0,0.5999999999999996,0.1818181818181817,1.0,0.3333333333333333,0.5,A,0.5800000000000001
5444.0,Patrick Thompson,0.0,0.8399999999999999,1.0,1.0,0.6666666666666666,0.0,A,0.59
7568.0,Marissa Stewart,0.0,0.5999999999999996,0.4545454545454546,1.0,0.3333333333333333,1.0,B,0.73
5777.0,Melissa Wilson,1.0,0.8399999999999999,0.7727272727272728,1.0,0.3333333333333333,0.0,A,1.0
6488.0,Mark Castillo,0.0,0.0,0.4545454545454546,1.0,1.0,0.0,A,0.71
5584.0,Mr. Kent Stanton,0.0,0.5999999999999996,0.7727272727272728,0.5,0.0,0.0,A,0.73
2565.0,Tyrone Phillips,0.0,0.0,0.5454545454545455,1.0,1.0,1.0,C,0.8300000000000001
5778.0,Christopher Collins,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,A,0.62
8404.0,Christopher Mccullough,1.0,0.5999999999999996,0.4545454545454546,1.0,0.6666666666666666,1.0,A,0.91
4522.0,Carla Rodriguez,1.0,0.3199999999999998,0.5454545454545455,1.0,0.3333333333333333,0.5,B,0.52
3848.0,Makayla Howard,0.0,0.0,0.409090909090909,0.5,0.6666666666666666,1.0,A,0.73
2989.0,Barbara White,0.0,0.5999999999999996,0.7727272727272728,0.5,1.0,0.5,A,0.8400000000000001
5240.0,Sarah Davis,0.0,0.5999999999999996,0.5454545454545455,1.0,0.3333333333333333,1.0,A,0.95
1699.0,Cody Donovan,1.0,0.5999999999999996,0.0909090909090909,1.0,0.0,0.0,C,0.75
5835.0,Benjamin Alexander,1.0,0.0,0.1818181818181817,1.0,0.3333333333333333,1.0,A,0.69
9614.0,Isaac Lopez,0.0,0.48,0.3181818181818182,0.0,0.3333333333333333,0.5,B,0.89
7363.0,Ariana Morse,1.0,0.3199999999999998,0.3181818181818182,1.0,1.0,1.0,A,0.95
9743.0,Amy Lawson,0.0,0.8799999999999999,0.6363636363636364,0.0,0.3333333333333333,1.0,B,0.62
1462.0,Derek Choi,1.0,0.8399999999999999,0.6363636363636364,0.5,1.0,1.0,A,0.77
1621.0,Paul Reese,0.0,0.5999999999999996,0.7727272727272728,1.0,1.0,1.0,B,0.74
3137.0,Francisco Chang,1.0,0.3199999999999998,1.0,1.0,0.3333333333333333,1.0,A,0.8500000000000001
8157.0,Andrew Wilkerson,1.0,1.0,0.0909090909090909,0.5,1.0,0.5,A,0.8300000000000001
6026.0,Brandon Alvarez,1.0,0.3199999999999998,0.0909090909090909,1.0,1.0,0.5,A,0.52
4619.0,Gary Young,0.0,0.5999999999999996,0.0909090909090909,1.0,0.6666666666666666,1.0,A,0.99
6500.0,Jessica Wright,1.0,0.5999999999999996,0.4545454545454546,1.0,1.0,0.0,A,0.68
2661.0,Alexander Gordon DDS,1.0,0.8399999999999999,0.7727272727272728,0.5,0.3333333333333333,1.0,A,0.65
2715.0,James Martinez,0.0,1.0,0.0909090909090909,0.0,0.0,0.0,A,0.77
8909.0,Francisco Williams,0.0,0.0,0.0909090909090909,1.0,0.0,1.0,A,0.55
7705.0,Jordan Brooks,1.0,0.7199999999999998,0.4545454545454546,1.0,0.6666666666666666,1.0,C,0.79
1893.0,Kurt Boyd,1.0,0.5999999999999996,0.0,1.0,0.6666666666666666,0.0,A,0.74
4390.0,Bryan Salazar,0.0,0.7199999999999998,0.5454545454545455,1.0,0.6666666666666666,0.5,C,0.74
2493.0,Mrs. Heather Roy,1.0,0.3199999999999998,1.0,0.0,0.3333333333333333,1.0,A,0.52
4727.0,Kathleen Newton,0.0,0.0,0.1818181818181817,0.0,0.6666666666666666,0.0,A,0.79
5896.0,Julian Fox,0.0,0.0,0.3181818181818182,0.5,1.0,0.0,A,0.8400000000000001
2970.0,Kylie Hancock,1.0,0.3199999999999998,0.0909090909090909,1.0,1.0,1.0,A,0.71
4308.0,Matthew Werner,0.0,0.8399999999999999,0.4545454545454546,1.0,0.6666666666666666,1.0,C,0.78
5525.0,Kelsey Bush,1.0,0.5999999999999996,0.6363636363636364,1.0,0.6666666666666666,0.5,A,0.71
2730.0,Brandon Dickerson,0.0,0.7199999999999998,0.1818181818181817,1.0,0.0,0.5,C,0.8300000000000001
1613.0,Jamie Allen,0.0,0.7199999999999998,0.0,0.5,1.0,0.0,C,0.52
4734.0,Elizabeth Chavez,0.0,0.7199999999999998,0.409090909090909,1.0,0.6666666666666666,0.0,C,0.8
8237.0,Melissa Morris,0.0,0.0,0.409090909090909,0.5,0.3333333333333333,1.0,B,0.9
9303.0,Donna Hardin,1.0,0.3199999999999998,0.1818181818181817,1.0,0.3333333333333333,1.0,A,0.94
6640.0,Samuel Shaw,0.0,0.7199999999999998,0.5454545454545455,1.0,0.3333333333333333,0.5,A,0.5800000000000001
4626.0,Mike Waters,0.0,0.8799999999999999,0.4545454545454546,0.0,0.6666666666666666,1.0,A,0.74
5631.0,Barry Jenkins,1.0,0.7999999999999998,0.409090909090909,1.0,0.3333333333333333,0.5,A,0.93
4086.0,Laurie Johnson,0.0,0.48,0.7727272727272728,1.0,1.0,0.5,A,0.8400000000000001
